,lens1,lens2,lens1_n_cubes,lens2_n_cubes,lens1_perc_overlap,lens2_perc_overlap,eps,n_vertices,n_connected_components
0,Neighbour_1,Neighbour_2,1,1,0.2,0.2,1.1000000000000003,1,1
1,Neighbour_1,Neighbour_2,1,1,0.2,0.2,1.3000000000000003,1,1
2,Neighbour_1,Neighbour_2,1,1,0.2,0.2,1.5000000000000004,1,1
3,Neighbour_1,Neighbour_2,1,1,0.2,0.2,1.7000000000000004,1,1
4,Neighbour_1,Neighbour_2,1,1,0.2,0.2,1.9000000000000004,1,1
5,Neighbour_1,Neighbour_2,1,1,0.2,0.30000000000000004,1.1000000000000003,1,1
6,Neighbour_1,Neighbour_2,1,1,0.2,0.30000000000000004,1.3000000000000003,1,1
7,Neighbour_1,Neighbour_2,1,1,0.2,0.30000000000000004,1.5000000000000004,1,1
8,Neighbour_1,Neighbour_2,1,1,0.2,0.30000000000000004,1.7000000000000004,1,1
9,Neighbour_1,Neighbour_2,1,1,0.2,0.30000000000000004,1.9000000000000004,1,1
10,Neighbour_1,Neighbour_2,1,1,0.2,0.4000000000000001,1.1000000000000003,1,1
11,Neighbour_1,Neighbour_2,1,1,0.2,0.4000000000000001,1.3000000000000003,1,1
12,Neighbour_1,Neighbour_2,1,1,0.2,0.4000000000000001,1.5000000000000004,1,1
13,Neighbour_1,Neighbour_2,1,1,0.2,0.4000000000000001,1.7000000000000004,1,1
14,Neighbour_1,Neighbour_2,1,1,0.2,0.4000000000000001,1.9000000000000004,1,1
15,Neighbour_1,Neighbour_2,1,1,0.2,0.5000000000000001,1.1000000000000003,1,1
16,Neighbour_1,Neighbour_2,1,1,0.2,0.5000000000000001,1.3000000000000003,1,1
17,Neighbour_1,Neighbour_2,1,1,0.2,0.5000000000000001,1.5000000000000004,1,1
18,Neighbour_1,Neighbour_2,1,1,0.2,0.5000000000000001,1.7000000000000004,1,1
19,Neighbour_1,Neighbour_2,1,1,0.2,0.5000000000000001,1.9000000000000004,1,1
20,Neighbour_1,Neighbour_2,1,1,0.2,0.6000000000000001,1.1000000000000003,1,1
21,Neighbour_1,Neighbour_2,1,1,0.2,0.6000000000000001,1.3000000000000003,1,1
22,Neighbour_1,Neighbour_2,1,1,0.2,0.6000000000000001,1.5000000000000004,1,1
23,Neighbour_1,Neighbour_2,1,1,0.2,0.6000000000000001,1.7000000000000004,1,1
24,Neighbour_1,Neighbour_2,1,1,0.2,0.6000000000000001,1.9000000000000004,1,1
25,Neighbour_1,Neighbour_2,1,1,0.2,0.7000000000000002,1.1000000000000003,1,1
26,Neighbour_1,Neighbour_2,1,1,0.2,0.7000000000000002,1.3000000000000003,1,1
27,Neighbour_1,Neighbour_2,1,1,0.2,0.7000000000000002,1.5000000000000004,1,1
28,Neighbour_1,Neighbour_2,1,1,0.2,0.7000000000000002,1.7000000000000004,1,1
29,Neighbour_1,Neighbour_2,1,1,0.2,0.7000000000000002,1.9000000000000004,1,1
30,Neighbour_1,Neighbour_2,1,1,0.2,0.8000000000000003,1.1000000000000003,1,1
31,Neighbour_1,Neighbour_2,1,1,0.2,0.8000000000000003,1.3000000000000003,1,1
32,Neighbour_1,Neighbour_2,1,1,0.2,0.8000000000000003,1.5000000000000004,1,1
33,Neighbour_1,Neighbour_2,1,1,0.2,0.8000000000000003,1.7000000000000004,1,1
34,Neighbour_1,Neighbour_2,1,1,0.2,0.8000000000000003,1.9000000000000004,1,1
35,Neighbour_1,Neighbour_2,1,1,0.30000000000000004,0.2,1.1000000000000003,1,1
36,Neighbour_1,Neighbour_2,1,1,0.30000000000000004,0.2,1.3000000000000003,1,1
37,Neighbour_1,Neighbour_2,1,1,0.30000000000000004,0.2,1.5000000000000004,1,1
38,Neighbour_1,Neighbour_2,1,1,0.30000000000000004,0.2,1.7000000000000004,1,1
39,Neighbour_1,Neighbour_2,1,1,0.30000000000000004,0.2,1.9000000000000004,1,1
40,Neighbour_1,Neighbour_2,1,1,0.30000000000000004,0.30000000000000004,1.1000000000000003,1,1
41,Neighbour_1,Neighbour_2,1,1,0.30000000000000004,0.30000000000000004,1.3000000000000003,1,1
42,Neighbour_1,Neighbour_2,1,1,0.30000000000000004,0.30000000000000004,1.5000000000000004,1,1
43,Neighbour_1,Neighbour_2,1,1,0.30000000000000004,0.30000000000000004,1.7000000000000004,1,1
44,Neighbour_1,Neighbour_2,1,1,0.30000000000000004,0.30000000000000004,1.9000000000000004,1,1
45,Neighbour_1,Neighbour_2,1,1,0.30000000000000004,0.4000000000000001,1.1000000000000003,1,1
46,Neighbour_1,Neighbour_2,1,1,0.30000000000000004,0.4000000000000001,1.3000000000000003,1,1
47,Neighbour_1,Neighbour_2,1,1,0.30000000000000004,0.4000000000000001,1.5000000000000004,1,1
48,Neighbour_1,Neighbour_2,1,1,0.30000000000000004,0.4000000000000001,1.7000000000000004,1,1
49,Neighbour_1,Neighbour_2,1,1,0.30000000000000004,0.4000000000000001,1.9000000000000004,1,1
50,Neighbour_1,Neighbour_2,1,1,0.30000000000000004,0.5000000000000001,1.1000000000000003,1,1
51,Neighbour_1,Neighbour_2,1,1,0.30000000000000004,0.5000000000000001,1.3000000000000003,1,1
52,Neighbour_1,Neighbour_2,1,1,0.30000000000000004,0.5000000000000001,1.5000000000000004,1,1
53,Neighbour_1,Neighbour_2,1,1,0.30000000000000004,0.5000000000000001,1.7000000000000004,1,1
54,Neighbour_1,Neighbour_2,1,1,0.30000000000000004,0.5000000000000001,1.9000000000000004,1,1
55,Neighbour_1,Neighbour_2,1,1,0.30000000000000004,0.6000000000000001,1.1000000000000003,1,1
56,Neighbour_1,Neighbour_2,1,1,0.30000000000000004,0.6000000000000001,1.3000000000000003,1,1
57,Neighbour_1,Neighbour_2,1,1,0.30000000000000004,0.6000000000000001,1.5000000000000004,1,1
58,Neighbour_1,Neighbour_2,1,1,0.30000000000000004,0.6000000000000001,1.7000000000000004,1,1
59,Neighbour_1,Neighbour_2,1,1,0.30000000000000004,0.6000000000000001,1.9000000000000004,1,1
60,Neighbour_1,Neighbour_2,1,1,0.30000000000000004,0.7000000000000002,1.1000000000000003,1,1
61,Neighbour_1,Neighbour_2,1,1,0.30000000000000004,0.7000000000000002,1.3000000000000003,1,1
62,Neighbour_1,Neighbour_2,1,1,0.30000000000000004,0.7000000000000002,1.5000000000000004,1,1
63,Neighbour_1,Neighbour_2,1,1,0.30000000000000004,0.7000000000000002,1.7000000000000004,1,1
64,Neighbour_1,Neighbour_2,1,1,0.30000000000000004,0.7000000000000002,1.9000000000000004,1,1
65,Neighbour_1,Neighbour_2,1,1,0.30000000000000004,0.8000000000000003,1.1000000000000003,1,1
66,Neighbour_1,Neighbour_2,1,1,0.30000000000000004,0.8000000000000003,1.3000000000000003,1,1
67,Neighbour_1,Neighbour_2,1,1,0.30000000000000004,0.8000000000000003,1.5000000000000004,1,1
68,Neighbour_1,Neighbour_2,1,1,0.30000000000000004,0.8000000000000003,1.7000000000000004,1,1
69,Neighbour_1,Neighbour_2,1,1,0.30000000000000004,0.8000000000000003,1.9000000000000004,1,1
70,Neighbour_1,Neighbour_2,1,1,0.4000000000000001,0.2,1.1000000000000003,1,1
71,Neighbour_1,Neighbour_2,1,1,0.4000000000000001,0.2,1.3000000000000003,1,1
72,Neighbour_1,Neighbour_2,1,1,0.4000000000000001,0.2,1.5000000000000004,1,1
73,Neighbour_1,Neighbour_2,1,1,0.4000000000000001,0.2,1.7000000000000004,1,1
74,Neighbour_1,Neighbour_2,1,1,0.4000000000000001,0.2,1.9000000000000004,1,1
75,Neighbour_1,Neighbour_2,1,1,0.4000000000000001,0.30000000000000004,1.1000000000000003,1,1
76,Neighbour_1,Neighbour_2,1,1,0.4000000000000001,0.30000000000000004,1.3000000000000003,1,1
77,Neighbour_1,Neighbour_2,1,1,0.4000000000000001,0.30000000000000004,1.5000000000000004,1,1
78,Neighbour_1,Neighbour_2,1,1,0.4000000000000001,0.30000000000000004,1.7000000000000004,1,1
79,Neighbour_1,Neighbour_2,1,1,0.4000000000000001,0.30000000000000004,1.9000000000000004,1,1
80,Neighbour_1,Neighbour_2,1,1,0.4000000000000001,0.4000000000000001,1.1000000000000003,1,1
81,Neighbour_1,Neighbour_2,1,1,0.4000000000000001,0.4000000000000001,1.3000000000000003,1,1
82,Neighbour_1,Neighbour_2,1,1,0.4000000000000001,0.4000000000000001,1.5000000000000004,1,1
83,Neighbour_1,Neighbour_2,1,1,0.4000000000000001,0.4000000000000001,1.7000000000000004,1,1
84,Neighbour_1,Neighbour_2,1,1,0.4000000000000001,0.4000000000000001,1.9000000000000004,1,1
85,Neighbour_1,Neighbour_2,1,1,0.4000000000000001,0.5000000000000001,1.1000000000000003,1,1
86,Neighbour_1,Neighbour_2,1,1,0.4000000000000001,0.5000000000000001,1.3000000000000003,1,1
87,Neighbour_1,Neighbour_2,1,1,0.4000000000000001,0.5000000000000001,1.5000000000000004,1,1
88,Neighbour_1,Neighbour_2,1,1,0.4000000000000001,0.5000000000000001,1.7000000000000004,1,1
89,Neighbour_1,Neighbour_2,1,1,0.4000000000000001,0.5000000000000001,1.9000000000000004,1,1
90,Neighbour_1,Neighbour_2,1,1,0.4000000000000001,0.6000000000000001,1.1000000000000003,1,1
91,Neighbour_1,Neighbour_2,1,1,0.4000000000000001,0.6000000000000001,1.3000000000000003,1,1
92,Neighbour_1,Neighbour_2,1,1,0.4000000000000001,0.6000000000000001,1.5000000000000004,1,1
93,Neighbour_1,Neighbour_2,1,1,0.4000000000000001,0.6000000000000001,1.7000000000000004,1,1
94,Neighbour_1,Neighbour_2,1,1,0.4000000000000001,0.6000000000000001,1.9000000000000004,1,1
95,Neighbour_1,Neighbour_2,1,1,0.4000000000000001,0.7000000000000002,1.1000000000000003,1,1
96,Neighbour_1,Neighbour_2,1,1,0.4000000000000001,0.7000000000000002,1.3000000000000003,1,1
97,Neighbour_1,Neighbour_2,1,1,0.4000000000000001,0.7000000000000002,1.5000000000000004,1,1
98,Neighbour_1,Neighbour_2,1,1,0.4000000000000001,0.7000000000000002,1.7000000000000004,1,1
99,Neighbour_1,Neighbour_2,1,1,0.4000000000000001,0.7000000000000002,1.9000000000000004,1,1
100,Neighbour_1,Neighbour_2,1,1,0.4000000000000001,0.8000000000000003,1.1000000000000003,1,1
101,Neighbour_1,Neighbour_2,1,1,0.4000000000000001,0.8000000000000003,1.3000000000000003,1,1
102,Neighbour_1,Neighbour_2,1,1,0.4000000000000001,0.8000000000000003,1.5000000000000004,1,1
103,Neighbour_1,Neighbour_2,1,1,0.4000000000000001,0.8000000000000003,1.7000000000000004,1,1
104,Neighbour_1,Neighbour_2,1,1,0.4000000000000001,0.8000000000000003,1.9000000000000004,1,1
105,Neighbour_1,Neighbour_2,1,1,0.5000000000000001,0.2,1.1000000000000003,1,1
106,Neighbour_1,Neighbour_2,1,1,0.5000000000000001,0.2,1.3000000000000003,1,1
107,Neighbour_1,Neighbour_2,1,1,0.5000000000000001,0.2,1.5000000000000004,1,1
108,Neighbour_1,Neighbour_2,1,1,0.5000000000000001,0.2,1.7000000000000004,1,1
109,Neighbour_1,Neighbour_2,1,1,0.5000000000000001,0.2,1.9000000000000004,1,1
110,Neighbour_1,Neighbour_2,1,1,0.5000000000000001,0.30000000000000004,1.1000000000000003,1,1
111,Neighbour_1,Neighbour_2,1,1,0.5000000000000001,0.30000000000000004,1.3000000000000003,1,1
112,Neighbour_1,Neighbour_2,1,1,0.5000000000000001,0.30000000000000004,1.5000000000000004,1,1
113,Neighbour_1,Neighbour_2,1,1,0.5000000000000001,0.30000000000000004,1.7000000000000004,1,1
114,Neighbour_1,Neighbour_2,1,1,0.5000000000000001,0.30000000000000004,1.9000000000000004,1,1
115,Neighbour_1,Neighbour_2,1,1,0.5000000000000001,0.4000000000000001,1.1000000000000003,1,1
116,Neighbour_1,Neighbour_2,1,1,0.5000000000000001,0.4000000000000001,1.3000000000000003,1,1
117,Neighbour_1,Neighbour_2,1,1,0.5000000000000001,0.4000000000000001,1.5000000000000004,1,1
118,Neighbour_1,Neighbour_2,1,1,0.5000000000000001,0.4000000000000001,1.7000000000000004,1,1
119,Neighbour_1,Neighbour_2,1,1,0.5000000000000001,0.4000000000000001,1.9000000000000004,1,1
120,Neighbour_1,Neighbour_2,1,1,0.5000000000000001,0.5000000000000001,1.1000000000000003,1,1
121,Neighbour_1,Neighbour_2,1,1,0.5000000000000001,0.5000000000000001,1.3000000000000003,1,1
122,Neighbour_1,Neighbour_2,1,1,0.5000000000000001,0.5000000000000001,1.5000000000000004,1,1
123,Neighbour_1,Neighbour_2,1,1,0.5000000000000001,0.5000000000000001,1.7000000000000004,1,1
124,Neighbour_1,Neighbour_2,1,1,0.5000000000000001,0.5000000000000001,1.9000000000000004,1,1
125,Neighbour_1,Neighbour_2,1,1,0.5000000000000001,0.6000000000000001,1.1000000000000003,1,1
126,Neighbour_1,Neighbour_2,1,1,0.5000000000000001,0.6000000000000001,1.3000000000000003,1,1
127,Neighbour_1,Neighbour_2,1,1,0.5000000000000001,0.6000000000000001,1.5000000000000004,1,1
128,Neighbour_1,Neighbour_2,1,1,0.5000000000000001,0.6000000000000001,1.7000000000000004,1,1
129,Neighbour_1,Neighbour_2,1,1,0.5000000000000001,0.6000000000000001,1.9000000000000004,1,1
130,Neighbour_1,Neighbour_2,1,1,0.5000000000000001,0.7000000000000002,1.1000000000000003,1,1
131,Neighbour_1,Neighbour_2,1,1,0.5000000000000001,0.7000000000000002,1.3000000000000003,1,1
132,Neighbour_1,Neighbour_2,1,1,0.5000000000000001,0.7000000000000002,1.5000000000000004,1,1
133,Neighbour_1,Neighbour_2,1,1,0.5000000000000001,0.7000000000000002,1.7000000000000004,1,1
134,Neighbour_1,Neighbour_2,1,1,0.5000000000000001,0.7000000000000002,1.9000000000000004,1,1
135,Neighbour_1,Neighbour_2,1,1,0.5000000000000001,0.8000000000000003,1.1000000000000003,1,1
136,Neighbour_1,Neighbour_2,1,1,0.5000000000000001,0.8000000000000003,1.3000000000000003,1,1
137,Neighbour_1,Neighbour_2,1,1,0.5000000000000001,0.8000000000000003,1.5000000000000004,1,1
138,Neighbour_1,Neighbour_2,1,1,0.5000000000000001,0.8000000000000003,1.7000000000000004,1,1
139,Neighbour_1,Neighbour_2,1,1,0.5000000000000001,0.8000000000000003,1.9000000000000004,1,1
140,Neighbour_1,Neighbour_2,1,1,0.6000000000000001,0.2,1.1000000000000003,1,1
141,Neighbour_1,Neighbour_2,1,1,0.6000000000000001,0.2,1.3000000000000003,1,1
142,Neighbour_1,Neighbour_2,1,1,0.6000000000000001,0.2,1.5000000000000004,1,1
143,Neighbour_1,Neighbour_2,1,1,0.6000000000000001,0.2,1.7000000000000004,1,1
144,Neighbour_1,Neighbour_2,1,1,0.6000000000000001,0.2,1.9000000000000004,1,1
145,Neighbour_1,Neighbour_2,1,1,0.6000000000000001,0.30000000000000004,1.1000000000000003,1,1
146,Neighbour_1,Neighbour_2,1,1,0.6000000000000001,0.30000000000000004,1.3000000000000003,1,1
147,Neighbour_1,Neighbour_2,1,1,0.6000000000000001,0.30000000000000004,1.5000000000000004,1,1
148,Neighbour_1,Neighbour_2,1,1,0.6000000000000001,0.30000000000000004,1.7000000000000004,1,1
149,Neighbour_1,Neighbour_2,1,1,0.6000000000000001,0.30000000000000004,1.9000000000000004,1,1
150,Neighbour_1,Neighbour_2,1,1,0.6000000000000001,0.4000000000000001,1.1000000000000003,1,1
151,Neighbour_1,Neighbour_2,1,1,0.6000000000000001,0.4000000000000001,1.3000000000000003,1,1
152,Neighbour_1,Neighbour_2,1,1,0.6000000000000001,0.4000000000000001,1.5000000000000004,1,1
153,Neighbour_1,Neighbour_2,1,1,0.6000000000000001,0.4000000000000001,1.7000000000000004,1,1
154,Neighbour_1,Neighbour_2,1,1,0.6000000000000001,0.4000000000000001,1.9000000000000004,1,1
155,Neighbour_1,Neighbour_2,1,1,0.6000000000000001,0.5000000000000001,1.1000000000000003,1,1
156,Neighbour_1,Neighbour_2,1,1,0.6000000000000001,0.5000000000000001,1.3000000000000003,1,1
157,Neighbour_1,Neighbour_2,1,1,0.6000000000000001,0.5000000000000001,1.5000000000000004,1,1
158,Neighbour_1,Neighbour_2,1,1,0.6000000000000001,0.5000000000000001,1.7000000000000004,1,1
159,Neighbour_1,Neighbour_2,1,1,0.6000000000000001,0.5000000000000001,1.9000000000000004,1,1
160,Neighbour_1,Neighbour_2,1,1,0.6000000000000001,0.6000000000000001,1.1000000000000003,1,1
161,Neighbour_1,Neighbour_2,1,1,0.6000000000000001,0.6000000000000001,1.3000000000000003,1,1
162,Neighbour_1,Neighbour_2,1,1,0.6000000000000001,0.6000000000000001,1.5000000000000004,1,1
163,Neighbour_1,Neighbour_2,1,1,0.6000000000000001,0.6000000000000001,1.7000000000000004,1,1
164,Neighbour_1,Neighbour_2,1,1,0.6000000000000001,0.6000000000000001,1.9000000000000004,1,1
165,Neighbour_1,Neighbour_2,1,1,0.6000000000000001,0.7000000000000002,1.1000000000000003,1,1
166,Neighbour_1,Neighbour_2,1,1,0.6000000000000001,0.7000000000000002,1.3000000000000003,1,1
167,Neighbour_1,Neighbour_2,1,1,0.6000000000000001,0.7000000000000002,1.5000000000000004,1,1
168,Neighbour_1,Neighbour_2,1,1,0.6000000000000001,0.7000000000000002,1.7000000000000004,1,1
169,Neighbour_1,Neighbour_2,1,1,0.6000000000000001,0.7000000000000002,1.9000000000000004,1,1
170,Neighbour_1,Neighbour_2,1,1,0.6000000000000001,0.8000000000000003,1.1000000000000003,1,1
171,Neighbour_1,Neighbour_2,1,1,0.6000000000000001,0.8000000000000003,1.3000000000000003,1,1
172,Neighbour_1,Neighbour_2,1,1,0.6000000000000001,0.8000000000000003,1.5000000000000004,1,1
173,Neighbour_1,Neighbour_2,1,1,0.6000000000000001,0.8000000000000003,1.7000000000000004,1,1
174,Neighbour_1,Neighbour_2,1,1,0.6000000000000001,0.8000000000000003,1.9000000000000004,1,1
175,Neighbour_1,Neighbour_2,1,1,0.7000000000000002,0.2,1.1000000000000003,1,1
176,Neighbour_1,Neighbour_2,1,1,0.7000000000000002,0.2,1.3000000000000003,1,1
177,Neighbour_1,Neighbour_2,1,1,0.7000000000000002,0.2,1.5000000000000004,1,1
178,Neighbour_1,Neighbour_2,1,1,0.7000000000000002,0.2,1.7000000000000004,1,1
179,Neighbour_1,Neighbour_2,1,1,0.7000000000000002,0.2,1.9000000000000004,1,1
180,Neighbour_1,Neighbour_2,1,1,0.7000000000000002,0.30000000000000004,1.1000000000000003,1,1
181,Neighbour_1,Neighbour_2,1,1,0.7000000000000002,0.30000000000000004,1.3000000000000003,1,1
182,Neighbour_1,Neighbour_2,1,1,0.7000000000000002,0.30000000000000004,1.5000000000000004,1,1
183,Neighbour_1,Neighbour_2,1,1,0.7000000000000002,0.30000000000000004,1.7000000000000004,1,1
184,Neighbour_1,Neighbour_2,1,1,0.7000000000000002,0.30000000000000004,1.9000000000000004,1,1
185,Neighbour_1,Neighbour_2,1,1,0.7000000000000002,0.4000000000000001,1.1000000000000003,1,1
186,Neighbour_1,Neighbour_2,1,1,0.7000000000000002,0.4000000000000001,1.3000000000000003,1,1
187,Neighbour_1,Neighbour_2,1,1,0.7000000000000002,0.4000000000000001,1.5000000000000004,1,1
188,Neighbour_1,Neighbour_2,1,1,0.7000000000000002,0.4000000000000001,1.7000000000000004,1,1
189,Neighbour_1,Neighbour_2,1,1,0.7000000000000002,0.4000000000000001,1.9000000000000004,1,1
190,Neighbour_1,Neighbour_2,1,1,0.7000000000000002,0.5000000000000001,1.1000000000000003,1,1
191,Neighbour_1,Neighbour_2,1,1,0.7000000000000002,0.5000000000000001,1.3000000000000003,1,1
192,Neighbour_1,Neighbour_2,1,1,0.7000000000000002,0.5000000000000001,1.5000000000000004,1,1
193,Neighbour_1,Neighbour_2,1,1,0.7000000000000002,0.5000000000000001,1.7000000000000004,1,1
194,Neighbour_1,Neighbour_2,1,1,0.7000000000000002,0.5000000000000001,1.9000000000000004,1,1
195,Neighbour_1,Neighbour_2,1,1,0.7000000000000002,0.6000000000000001,1.1000000000000003,1,1
196,Neighbour_1,Neighbour_2,1,1,0.7000000000000002,0.6000000000000001,1.3000000000000003,1,1
197,Neighbour_1,Neighbour_2,1,1,0.7000000000000002,0.6000000000000001,1.5000000000000004,1,1
198,Neighbour_1,Neighbour_2,1,1,0.7000000000000002,0.6000000000000001,1.7000000000000004,1,1
199,Neighbour_1,Neighbour_2,1,1,0.7000000000000002,0.6000000000000001,1.9000000000000004,1,1
200,Neighbour_1,Neighbour_2,1,1,0.7000000000000002,0.7000000000000002,1.1000000000000003,1,1
201,Neighbour_1,Neighbour_2,1,1,0.7000000000000002,0.7000000000000002,1.3000000000000003,1,1
202,Neighbour_1,Neighbour_2,1,1,0.7000000000000002,0.7000000000000002,1.5000000000000004,1,1
203,Neighbour_1,Neighbour_2,1,1,0.7000000000000002,0.7000000000000002,1.7000000000000004,1,1
204,Neighbour_1,Neighbour_2,1,1,0.7000000000000002,0.7000000000000002,1.9000000000000004,1,1
205,Neighbour_1,Neighbour_2,1,1,0.7000000000000002,0.8000000000000003,1.1000000000000003,1,1
206,Neighbour_1,Neighbour_2,1,1,0.7000000000000002,0.8000000000000003,1.3000000000000003,1,1
207,Neighbour_1,Neighbour_2,1,1,0.7000000000000002,0.8000000000000003,1.5000000000000004,1,1
208,Neighbour_1,Neighbour_2,1,1,0.7000000000000002,0.8000000000000003,1.7000000000000004,1,1
209,Neighbour_1,Neighbour_2,1,1,0.7000000000000002,0.8000000000000003,1.9000000000000004,1,1
210,Neighbour_1,Neighbour_2,1,1,0.8000000000000003,0.2,1.1000000000000003,1,1
211,Neighbour_1,Neighbour_2,1,1,0.8000000000000003,0.2,1.3000000000000003,1,1
212,Neighbour_1,Neighbour_2,1,1,0.8000000000000003,0.2,1.5000000000000004,1,1
213,Neighbour_1,Neighbour_2,1,1,0.8000000000000003,0.2,1.7000000000000004,1,1
214,Neighbour_1,Neighbour_2,1,1,0.8000000000000003,0.2,1.9000000000000004,1,1
215,Neighbour_1,Neighbour_2,1,1,0.8000000000000003,0.30000000000000004,1.1000000000000003,1,1
216,Neighbour_1,Neighbour_2,1,1,0.8000000000000003,0.30000000000000004,1.3000000000000003,1,1
217,Neighbour_1,Neighbour_2,1,1,0.8000000000000003,0.30000000000000004,1.5000000000000004,1,1
218,Neighbour_1,Neighbour_2,1,1,0.8000000000000003,0.30000000000000004,1.7000000000000004,1,1
219,Neighbour_1,Neighbour_2,1,1,0.8000000000000003,0.30000000000000004,1.9000000000000004,1,1
220,Neighbour_1,Neighbour_2,1,1,0.8000000000000003,0.4000000000000001,1.1000000000000003,1,1
221,Neighbour_1,Neighbour_2,1,1,0.8000000000000003,0.4000000000000001,1.3000000000000003,1,1
222,Neighbour_1,Neighbour_2,1,1,0.8000000000000003,0.4000000000000001,1.5000000000000004,1,1
223,Neighbour_1,Neighbour_2,1,1,0.8000000000000003,0.4000000000000001,1.7000000000000004,1,1
224,Neighbour_1,Neighbour_2,1,1,0.8000000000000003,0.4000000000000001,1.9000000000000004,1,1
225,Neighbour_1,Neighbour_2,1,1,0.8000000000000003,0.5000000000000001,1.1000000000000003,1,1
226,Neighbour_1,Neighbour_2,1,1,0.8000000000000003,0.5000000000000001,1.3000000000000003,1,1
227,Neighbour_1,Neighbour_2,1,1,0.8000000000000003,0.5000000000000001,1.5000000000000004,1,1
228,Neighbour_1,Neighbour_2,1,1,0.8000000000000003,0.5000000000000001,1.7000000000000004,1,1
229,Neighbour_1,Neighbour_2,1,1,0.8000000000000003,0.5000000000000001,1.9000000000000004,1,1
